"FTM Limite diffraction_x","FTM Limite diffraction_y","4.2_x","4.2_y","4.4_x","4.4_y","4.6_x","4.6_y"
7.453893776,0.5015004775,21.8203125,0.01025951654,21.8203125,0.01613353948,21.8203125,0.01659775231,
7.481915934,0.4997470197,21.90234375,0.008813340574,21.90234375,0.01578427856,21.90234375,0.01617137025,
7.509938091,0.4979949825,21.984375,0.007186790405,21.984375,0.01523701684,21.984375,0.01606619386,
7.537960248,0.4962443727,22.06640625,0.00545666869,22.06640625,0.01457058885,22.06640625,0.01629578467,
7.565982405,0.4944951968,22.1484375,0.003702337608,22.1484375,0.01388732415,22.1484375,0.01679859756,
7.594004562,0.4927474616,22.23046875,0.002001937122,22.23046875,0.01330551978,22.23046875,0.01745880395,
7.622026719,0.4910011738,22.3125,0.0004341458476,22.3125,0.01294087778,22.3125,0.01813929005,
7.650048876,0.48925634,22.39453125,0.0009700014237,22.39453125,0.01287632243,22.39453125,0.01870914275,
7.678071033,0.4875129671,22.4765625,0.002120421464,22.4765625,0.01313222741,22.4765625,0.01905937514,
7.70609319,0.4857710617,22.55859375,0.003006946743,22.55859375,0.01365773015,22.55859375,0.01910943575,
7.734115347,0.4840306306,22.640625,0.003620963774,22.640625,0.01435014263,22.640625,0.01880875348,
7.762137504,0.4822916806,22.72265625,0.003984357009,22.72265625,0.01508671499,22.72265625,0.01813616755,
7.790159661,0.4805542186,22.8046875,0.00415636553,22.8046875,0.01575008005,22.8046875,0.01709865281,
7.818181818,0.4788182513,22.88671875,0.00424131311,22.88671875,0.01624162359,22.88671875,0.0157300387,
7.846203975,0.4770837857,22.96875,0.004384663403,22.96875,0.01648613332,22.96875,0.0140903289,
7.874226132,0.4753508286,23.05078125,0.00473393543,23.05078125,0.01643219574,23.05078125,0.01226663689,
7.902248289,0.4736193868,23.1328125,0.005367829719,23.1328125,0.01605098514,23.1328125,0.01037766588,
7.930270446,0.4718894674,23.21484375,0.006261408533,23.21484375,0.01533452818,23.21484375,0.008584511617,
7.958292603,0.4701610772,23.296875,0.007321420446,23.296875,0.01429375648,23.296875,0.007105696754,
7.986314761,0.4684342232,23.37890625,0.008436239974,23.37890625,0.01295638831,23.37890625,0.00620019918,
8.014336918,0.4667089124,23.4609375,0.00950156744,23.4609375,0.01136463966,23.4609375,0.006024330531,
8.042359075,0.4649851517,23.54296875,0.01042807411,23.54296875,0.00957283577,23.54296875,0.0064415754,
8.070381232,0.4632629483,23.625,0.01114296796,23.625,0.007645203005,23.625,0.007122050745,
8.098403389,0.4615423092,23.70703125,0.01159046595,23.70703125,0.005654846041,23.70703125,0.007778181995,
8.126425546,0.4598232414,23.7890625,0.0117322651,23.7890625,0.003688677277,23.7890625,0.008233559654,
8.154447703,0.4581057521,23.87109375,0.0115479814,23.87109375,0.00189628945,23.87109375,0.008397069108,
8.18246986,0.4563898483,23.953125,0.0110353757,23.953125,0.001067018275,23.953125,0.00823506239,
8.210492017,0.4546755372,24.03515625,0.01021030008,24.03515625,0.002137200501,24.03515625,0.007757086703,
8.238514174,0.4529628259,24.1171875,0.009106532167,24.1171875,0.003417238971,24.1171875,0.007012108596,
8.266536331,0.4512517217,24.19921875,0.007776157748,24.19921875,0.00448326765,24.19921875,0.006094703993,
8.294558488,0.4495422317,24.28125,0.006292545305,24.28125,0.005260585133,24.28125,0.00516543077,
8.322580645,0.4478343632,24.36328125,0.004762766342,24.36328125,0.005723260024,24.36328125,0.004480612525,
8.350602802,0.4461281235,24.4453125,0.003374440087,24.4453125,0.005866760938,24.4453125,0.004345419822,
8.378624959,0.4444235198,24.52734375,0.002530843279,24.52734375,0.005702906856,24.52734375,0.004858922571,
8.406647116,0.4427205595,24.609375,0.002722873454,24.609375,0.00525834198,24.609375,0.00579794033,
8.434669273,0.4410192498,24.69140625,0.003628735095,24.69140625,0.004574363931,24.69140625,0.006873058154,
8.46269143,0.4393195982,24.7734375,0.004664443826,24.7734375,0.003709462644,24.7734375,0.007880376631,
8.490713587,0.437621612,24.85546875,0.005565182097,24.85546875,0.002752015945,24.85546875,0.008692183096,
8.518735745,0.4359252987,24.9375,0.006220771246,24.9375,0.001877418133,24.9375,0.009228984969,
8.546757902,0.4342306656,25.01953125,0.0065794882,25.01953125,0.001522074604,25.01953125,0.00944453164,
8.574780059,0.4325377203,25.1015625,0.00662059591,25.1015625,0.002023067657,25.1015625,0.009319293025,
8.602802216,0.4308464702,25.18359375,0.006346014168,25.18359375,0.00290488774,25.18359375,0.008857765846,
8.630824373,0.4291569229,25.265625,0.005777559726,25.265625,0.003805624511,25.265625,0.008087745859,
8.65884653,0.4274690858,25.34765625,0.004956905471,25.34765625,0.004590958145,25.34765625,0.007061749163,
8.686868687,0.4257829667,25.4296875,0.003950290155,25.4296875,0.005197223096,25.4296875,0.00586343202,
8.714890844,0.424098573,25.51171875,0.00287066016,25.51171875,0.005588676701,25.51171875,0.00462815879,
8.742913001,0.4224159124,25.59375,0.001974429862,25.59375,0.005747014122,25.59375,0.003598084067,
8.770935158,0.4207349926,25.67578125,0.001842535828,25.67578125,0.005668218177,25.67578125,0.003172298053,
8.798957315,0.4190558212,25.7578125,0.00260798098,25.7578125,0.005361257495,25.7578125,0.003584299458,
8.826979472,0.417378406,25.83984375,0.003666611296,25.83984375,0.004847343511,25.83984375,0.004512080381,
8.855001629,0.4157027547,25.921875,0.004695031396,25.921875,0.004159768001,25.921875,0.00555382057,
8.883023786,0.4140288751,26.00390625,0.005564765202,26.00390625,0.003345638999,26.00390625,0.006486881812,
8.911045943,0.412356775,26.0859375,0.006208023985,26.0859375,0.002474971841,26.0859375,0.007196237678,
8.9390681,0.4106864622,26.16796875,0.006584830704,26.16796875,0.001681341199,26.16796875,0.007619354274,
8.967090257,0.4090179446,26.25,0.006674922844,26.25,0.001294891442,26.25,0.007725698371,
8.995112414,0.40735123,26.33203125,0.006475477824,26.33203125,0.001630774921,26.33203125,0.007509560198,
9.023134572,0.4056863265,26.4140625,0.006000384459,26.4140625,0.00232155309,26.4140625,0.006987674619,
9.051156729,0.4040232419,26.49609375,0.005280287848,26.49609375,0.003033371041,26.49609375,0.006199468749,
9.079178886,0.4023619843,26.578125,0.004364448267,26.578125,0.003644509496,26.578125,0.005211308554,
9.107201043,0.4007025617,26.66015625,0.003329499782,26.66015625,0.004102186286,26.66015625,0.004131812644,
9.1352232,0.3990449821,26.7421875,0.002317651558,26.7421875,0.004379951791,26.7421875,0.003159020144,
9.163245357,0.3973892536,26.82421875,0.001682770311,26.82421875,0.00446735636,26.82421875,0.002661341779,
9.191267514,0.3957353843,26.90625,0.001943405213,26.90625,0.004367106777,26.90625,0.002961334943,
9.219289671,0.3940833825,26.98828125,0.002803423738,26.98828125,0.004094413563,26.98828125,0.003815274507,
9.247311828,0.3924332562,27.0703125,0.003762116079,27.0703125,0.003677659571,27.0703125,0.004816357143,
9.275333985,0.3907850137,27.15234375,0.004619961301,27.15234375,0.003161316101,27.15234375,0.005738793659,
9.303356142,0.3891386633,27.234375,0.00528969741,27.234375,0.002614070741,27.234375,0.006468043218,
9.331378299,0.3874942133,27.31640625,0.005723316639,27.31640625,0.002146125553,27.31640625,0.006940350176,
9.359400456,0.3858516719,27.3984375,0.00589478832,27.3984375,0.001916606308,27.3984375,0.007121614229,
9.387422613,0.3842110476,27.48046875,0.005795467944,27.48046875,0.002034540595,27.48046875,0.007000466724,
9.41544477,0.3825723487,27.5625,0.005432644104,27.5625,0.002416768267,27.5625,0.00658602968,
9.443466927,0.3809355837,27.64453125,0.004829096052,27.64453125,0.002896547381,27.64453125,0.005907801962,
9.471489084,0.379300761,27.7265625,0.004023871419,27.7265625,0.003355059199,27.7265625,0.005018288812,
9.499511241,0.3776678893,27.80859375,0.003077527193,27.80859375,0.003724425175,27.80859375,0.004003301898,
9.527533399,0.3760369769,27.890625,0.002098384007,27.890625,0.003966802087,27.890625,0.003017165779,
9.555555556,0.3744080325,27.97265625,0.001377543387,27.97265625,0.004063211676,27.97265625,0.002373911046,
9.583577713,0.3727810648,28.0546875,0.00153709631,28.0546875,0.004008961212,28.0546875,0.002484081853,
9.61159987,0.3711560823,28.13671875,0.002373891601,28.13671875,0.003812017753,28.13671875,0.003238798337,
9.639622027,0.3695330938,28.21875,0.003319866706,28.21875,0.00349303186,28.21875,0.004202450773,
9.667644184,0.3679121081,28.30078125,0.004175632638,28.30078125,0.003087166172,28.30078125,0.005121064366,
9.695666341,0.3662931339,28.3828125,0.004859482893,28.3828125,0.002648965295,28.3828125,0.005872424249,
9.723688498,0.3646761801,28.46484375,0.00532520239,28.46484375,0.002260876424,28.46484375,0.006389620591,
9.751710655,0.3630612554,28.546875,0.00554591599,28.546875,0.002033731343,28.546875,0.006635318928,
9.779732812,0.361448369,28.62890625,0.00551038207,28.62890625,0.002056084394,28.62890625,0.006593874579,
9.807754969,0.3598375295,28.7109375,0.005221996661,28.7109375,0.0023062174,28.7109375,0.006268873208,
9.835777126,0.3582287462,28.79296875,0.004698501467,28.79296875,0.002675384174,28.79296875,0.00568273389,
9.863799283,0.356622028,28.875,0.003972409177,28.875,0.00305964028,28.875,0.004878363866,
9.89182144,0.355017384,28.95703125,0.003094243435,28.95703125,0.003389882172,28.95703125,0.003926293092,
9.919843597,0.3534148233,29.0390625,0.002149185191,29.0390625,0.003624573172,29.0390625,0.002950638422,
9.947865754,0.3518143552,29.12109375,0.001349534686,29.12109375,0.003740950553,29.12109375,0.002212004219,
9.975887911,0.3502159887,29.203125,0.00129076163,29.203125,0.003730391716,29.203125,0.002152391688,
10.00391007,0.3486197333,29.28515625,0.002032070904,29.28515625,0.003596489488,29.28515625,0.002810444176,
10.03193223,0.3470255982,29.3671875,0.002947669206,29.3671875,0.003354724997,29.3671875,0.003740683255,
10.05995438,0.3454335927,29.44921875,0.003798646131,29.44921875,0.003033551631,29.44921875,0.004657019355,
10.08797654,0.3438437263,29.53125,0.004497112087,29.53125,0.002677282144,29.53125,0.005428344557,
10.1159987,0.3422560084,29.61328125,0.004994733893,29.61328125,0.002350317283,29.61328125,0.005984599551,
10.14402085,0.3406704486,29.6953125,0.005262444206,29.6953125,0.002135405313,29.6953125,0.006285662754,
10.17204301,0.3390870564,29.77734375,0.005286139376,29.77734375,0.002104373244,29.77734375,0.006312365218,
10.20006517,0.3375058414,29.859375,0.00506563177,29.859375,0.002262910987,29.859375,0.006063809243,
10.22808732,0.3359268133,29.94140625,0.00461434271,29.94140625,0.002544332516,29.94140625,0.00555678848,
10.25610948,0.3343499817,30.0234375,0.003959464355,30.0234375,0.002864213565,30.0234375,0.00482679913,
10.28413164,0.3327753565,30.10546875,0.003143893713,30.10546875,0.003156690367,30.10546875,0.003932933646,
10.3121538,0.3312029475,30.1875,0.002236630114,30.1875,0.003378476353,30.1875,0.002976349446,
10.34017595,0.3296327644,30.26953125,0.001391892643,30.26953125,0.00350397194,30.26953125,0.002166370362,
10.36819811,0.3280648174,30.3515625,0.001112386269,30.3515625,0.003521346063,30.3515625,0.001927778128,
10.39622027,0.3264991163,30.43359375,0.001730553777,30.43359375,0.003430559209,30.43359375,0.002461235982,
10.42424242,0.3249356711,30.515625,0.002613908305,30.515625,0.003242785578,30.515625,0.003348575028,
10.45226458,0.3233744921,30.59765625,0.003461353174,30.59765625,0.002980979716,30.59765625,0.004259876618,
10.48028674,0.3218155893,30.6796875,0.004174798619,30.6796875,0.002681627869,30.6796875,0.005049180416,
10.5083089,0.3202589729,30.76171875,0.004703061645,30.76171875,0.002397024323,30.76171875,0.005641490522,
10.53633105,0.3187046532,30.84375,0.005014826866,30.84375,0.002193288285,30.84375,0.005993453014,
10.56435321,0.3171526406,30.92578125,0.005093335283,30.92578125,0.002131478758,30.92578125,0.00608249017,
10.59237537,0.3156029455,31.0078125,0.004935193233,31.0078125,0.002229671061,31.0078125,0.005903676812,
10.62039752,0.3140555782,31.08984375,0.004550051926,31.08984375,0.002447587042,31.08984375,0.005468961922,
10.64841968,0.3125105494,31.171875,0.003960622987,31.171875,0.002717930163,31.171875,0.004807726941,
10.67644184,0.3109678696,31.25390625,0.003203811591,31.25390625,0.002980051625,31.25390625,0.003970127081,
10.70446399,0.3094275494,31.3359375,0.002337256865,31.3359375,0.003190524261,31.3359375,0.003040102932,
10.73248615,0.3078895996,31.41796875,0.00147647848,31.41796875,0.003321909408,31.41796875,0.002184965645,
10.76050831,0.3063540309,31.5,0.001008188362,31.5,0.003359905046,31.5,0.001781691767,
10.78853047,0.3048208543,31.58203125,0.001470616586,31.58203125,0.003301522386,31.58203125,0.002169296809,
10.81655262,0.3032900806,31.6640625,0.002316663124,31.6640625,0.003154377439,31.6640625,0.003005176719,
10.84457478,0.3017617207,31.74609375,0.003160188638,31.74609375,0.002936917838,31.74609375,0.003909276289,
10.87259694,0.3002357859,31.828125,0.003887878449,31.828125,0.002679496613,31.828125,0.004715059085,
10.90061909,0.2987122871,31.91015625,0.004444948893,31.91015625,0.002425678555,31.91015625,0.005341156106,
10.92864125,0.2971912357,31.9921875,0.004797777415,31.9921875,0.0022305337,31.9921875,0.005740705426,
10.95666341,0.2956726428,32.07421875,0.004927103932,32.07421875,0.002147726849,32.07421875,0.005887839941,
10.98468557,0.2941565198,32.15625,0.004826605311,32.15625,0.002201931056,32.15625,0.005773944221,
11.01270772,0.2926428783,32.23828125,0.004502556104,32.23828125,0.002370738219,32.23828125,0.005406669255,
11.04072988,0.2911317296,32.3203125,0.003973770192,32.3203125,0.002601133543,32.3203125,0.00481017199,
11.06875204,0.2896230854,32.40234375,0.00327224576,32.40234375,0.002838115279,32.40234375,0.004027386475,
11.09677419,0.2881169573,32.484375,0.002447308945,32.484375,0.003038862044,32.484375,0.003129166997,
11.12479635,0.2866133571,32.56640625,0.001588997136,32.56640625,0.003174620722,32.56640625,0.002250255751,
11.15281851,0.2851122966,32.6484375,0.0009782158727,32.6484375,0.003229039246,32.6484375,0.001706647183,
11.18084066,0.2836137877,32.73046875,0.001249287207,32.73046875,0.00319661336,32.73046875,0.001927950572,
11.20886282,0.2821178425,32.8125,0.002048133779,32.8125,0.003081927988,32.8125,0.002699575046,
11.23688498,0.2806244731,32.89453125,0.002886361204,32.89453125,0.002899660201,32.89453125,0.003592848857,
11.26490714,0.2791336915,32.9765625,0.003627428237,32.9765625,0.002675230063,32.9765625,0.004413233375,
11.29292929,0.2776455102,33.05859375,0.004211797123,33.05859375,0.002445583485,33.05859375,0.005071060005,
11.32095145,0.2761599414,33.140625,0.004603369299,33.140625,0.002257829794,33.140625,0.005515533755,
11.34897361,0.2746769976,33.22265625,0.004780460355,33.22265625,0.002160072439,33.22265625,0.005717512961,
11.37699576,0.2731966914,33.3046875,0.004734006296,33.3046875,0.002180631258,33.3046875,0.005664905868,
11.40501792,0.2717190354,33.38671875,0.004467182642,33.38671875,0.002309829816,33.38671875,0.005361441281,
11.43304008,0.2702440423,33.46875,0.003995310859,33.46875,0.002506694529,33.46875,0.004826671272,
11.46106224,0.2687717251,33.55078125,0.003346205454,33.55078125,0.002721965326,33.55078125,0.004097501865,
11.48908439,0.2673020967,33.6328125,0.002562803719,33.6328125,0.002913917054,33.6328125,0.003234626349,
11.51710655,0.26583517,33.71484375,0.001718032377,33.71484375,0.003052843009,33.71484375,0.002348213385,
11.54512871,0.2643709584,33.796875,0.001012587886,33.796875,0.003120626638,33.796875,0.00169418427,
11.57315086,0.262909475,33.87890625,0.001067179737,33.87890625,0.003109551153,33.87890625,0.001735480648,
11.60117302,0.2614507333,33.9609375,0.001802748703,33.9609375,0.003021556872,33.9609375,0.002425730748,
11.62919518,0.2599947467,34.04296875,0.00263334588,34.04296875,0.002868102256,34.04296875,0.00330309441,
11.65721733,0.2585415289,34.125,0.003386834054,34.125,0.002670545207,34.125,0.004135879565,
11.68523949,0.2570910936,34.20703125,0.003997248636,34.20703125,0.002460631439,34.20703125,0.004823525586,
11.71326165,0.2556434545,34.2890625,0.004425748936,34.2890625,0.002279445048,34.2890625,0.005310711129,
11.74128381,0.2541986258,34.37109375,0.004648249686,34.37109375,0.002170718244,34.37109375,0.005564951185,
11.76930596,0.2527566215,34.453125,0.004653076237,34.453125,0.00216478421,34.453125,0.005570807418,
11.79732812,0.2513174558,34.53515625,0.004440506331,34.53515625,0.002261310371,34.53515625,0.005328349252,
11.82535028,0.249881143,34.6171875,0.004022660347,34.6171875,0.002429507659,34.6171875,0.004852964325,
11.85337243,0.2484476977,34.69921875,0.003423669943,34.69921875,0.002625746336,34.69921875,0.004176372021,
11.88139459,0.2470171344,34.78125,0.002681340516,34.78125,0.002809728318,34.78125,0.003351161881,
11.90941675,0.245589468,34.86328125,0.001856720648,34.86328125,0.002951061045,34.86328125,0.002469049757,
11.93743891,0.2441647133,34.9453125,0.00109575329,34.9453125,0.003030072472,34.9453125,0.001734393147,
11.96546106,0.2427428854,35.02734375,0.0009301784526,35.02734375,0.00303705605,35.02734375,0.001593126918,
11.99348322,0.2413239994,35.109375,0.0015776959,35.109375,0.002971598487,35.109375,0.002180437612,
12.02150538,0.2399080707,35.19140625,0.002396944569,35.19140625,0.002842357529,35.19140625,0.003034937257,
12.04952753,0.2384951148,35.2734375,0.003161698205,35.2734375,0.002667269053,35.2734375,0.003877512092,
12.07754969,0.2370851474,35.35546875,0.00379704584,35.35546875,0.002473865628,35.35546875,0.004593144606,
12.10557185,0.2356781842,35.4375,0.004261003518,35.4375,0.002298492743,35.4375,0.005121161352,
12.133594,0.2342742413,35.51953125,0.004527056408,35.51953125,0.002181344514,35.51953125,0.005425577773,
12.16161616,0.2328733348,35.6015625,0.00458100356,35.6015625,0.002153848335,35.6015625,0.005487671178,
12.18963832,0.231475481,35.68359375,0.004420370802,35.68359375,0.00222274339,35.68359375,0.005304033066,
12.21766048,0.2300806964,35.765625,0.004054289943,35.765625,0.002365941662,35.765625,0.004886203064,
12.24568263,0.2286889978,35.84765625,0.003503564586,35.84765625,0.002545239729,35.84765625,0.004261315353,
12.27370479,0.227300402,35.9296875,0.002801710059,35.9296875,0.002721981742,35.9296875,0.003475308303,
12.30172695,0.225914926,36.01171875,0.002001182931,36.01171875,0.00286527789,36.01171875,0.002605913399,
12.3297491,0.2245325872,36.09375,0.001212113515,36.09375,0.0029540429,36.09375,0.001816613848,
12.35777126,0.2231534029,36.17578125,0.0008473756706,36.17578125,0.002976735509,36.17578125,0.001503326337,
12.38579342,0.221777391,36.2578125,0.00137209481,36.2578125,0.00293080194,36.2578125,0.001962919468,
12.41381558,0.2204045692,36.33984375,0.002174212414,36.33984375,0.002822412945,36.33984375,0.00278513728,
12.44183773,0.2190349558,36.421875,0.002948786267,36.421875,0.00266655754,36.421875,0.003634328807,
12.46985989,0.2176685689,36.50390625,0.003608041749,36.50390625,0.002487262446,36.50390625,0.004376111843,
12.49788205,0.2163054273,36.5859375,0.004106254341,36.5859375,0.002317029075,36.5859375,0.00494331588,
12.5259042,0.2149455497,36.66796875,0.004414393474,36.66796875,0.002193120187,36.66796875,0.005296201342,
12.55392636,0.2135889551,36.75,0.004515777023,36.75,0.002147524814,36.75,0.00541276406,
12.58194852,0.212235663,36.83203125,0.004405282279,36.83203125,0.002192492555,36.83203125,0.005286237065,
12.60997067,0.2108856928,36.9140625,0.004089207966,36.9140625,0.002313473082,36.9140625,0.004924539443,
12.63799283,0.2095390645,36.99609375,0.003585284761,36.99609375,0.002477469366,36.99609375,0.004350654719,
12.66601499,0.2081957982,37.078125,0.00292331436,37.078125,0.00264761556,37.078125,0.003604904026,
12.69403715,0.2068559142,37.16015625,0.00214925955,37.16015625,0.002792656932,37.16015625,0.002754227738,
12.7220593,0.2055194333,37.2421875,0.001349845354,37.2421875,0.002890184366,37.2421875,0.001931045218,
12.75008146,0.2041863766,37.32421875,0.0008260826242,37.32421875,0.002926921545,37.32421875,0.001467512487,
12.77810362,0.2028567653,37.40625,0.001187193756,37.40625,0.002898324074,37.40625,0.00177460524,
12.80612577,0.2015306212,37.48828125,0.001963178677,37.48828125,0.002808307719,37.48828125,0.002551852948,
12.83414793,0.2002079664,37.5703125,0.002745692917,37.5703125,0.002669268607,37.5703125,0.003403690855,
12.86217009,0.198888823,37.65234375,0.003427866295,37.65234375,0.002502244877,37.65234375,0.004169696869,
12.89019225,0.1975732141,37.734375,0.003959342676,37.734375,0.002336536638,37.734375,0.004774607526,
12.9182144,0.1962611626,37.81640625,0.004308420003,37.81640625,0.002206930867,37.81640625,0.005174548564,
12.94623656,0.1949526921,37.8984375,0.004455943249,37.8984375,0.002145667308,37.8984375,0.005344178177,
12.97425872,0.1936478265,37.98046875,0.004394209793,37.98046875,0.00216941559,37.98046875,0.005273439037,
13.00228087,0.1923465903,38.0625,0.004126797409,38.0625,0.002270264699,38.0625,0.004966790059,
13.03030303,0.1910490083,38.14453125,0.003668548183,38.14453125,0.002420229104,38.14453125,0.004443379052,
13.05832519,0.1897551057,38.2265625,0.00304595165,38.2265625,0.002584344764,38.2265625,0.003738651482,
13.08634734,0.1884649085,38.30859375,0.002299844048,38.30859375,0.002731082629,38.30859375,0.002911022032,
13.1143695,0.1871784428,38.390625,0.001501292083,38.390625,0.00283675407,38.390625,0.002069689973,
13.14239166,0.1858957356,38.47265625,0.0008650337309,38.47265625,0.002886399083,38.47265625,0.001484090461,
13.17041382,0.1846168142,38.5546875,0.00102694151,38.5546875,0.002873578754,38.5546875,0.001618955327,
13.19843597,0.1833417068,38.63671875,0.001762696549,38.63671875,0.002800119627,38.63671875,0.002334403128,
13.22645813,0.1820704418,38.71875,0.002550605904,38.71875,0.002676086824,38.71875,0.003183787935,
13.25448029,0.1808030486,38.80078125,0.003254686261,38.80078125,0.002519912315,38.80078125,0.003971897299,
13.28250244,0.1795395572,38.8828125,0.003818604158,38.8828125,0.002358167087,38.8828125,0.004613137751,
13.3105246,0.1782799983,38.96484375,0.004207739219,38.96484375,0.002223511026,38.96484375,0.005058957371,
13.33854676,0.1770244034,39.046875,0.004400433597,39.046875,0.002148254386,39.046875,0.00528055591,
13.36656891,0.1757728046,39.12890625,0.004386442906,39.12890625,0.002152717824,39.12890625,0.005264607619,
13.39459107,0.1745252353,39.2109375,0.004166701405,39.2109375,0.002234950021,39.2109375,0.005012218288,
13.42261323,0.1732817295,39.29296875,0.003753294468,39.29296875,0.00237183267,39.29296875,0.004538926527,
13.45063539,0.1720423223,39.375,0.003169681814,39.375,0.002530404044,39.375,0.003875836773,
13.47865754,0.1708070496,39.45703125,0.002452481962,39.45703125,0.002678920921,39.45703125,0.003074445853,
13.5066797,0.1695759489,39.5390625,0.001661904283,39.5390625,0.002792419039,39.5390625,0.002226584605,
13.53470186,0.1683490585,39.62109375,0.0009535517488,39.62109375,0.002854261488,39.62109375,0.001547952452,
13.56272401,0.1671264182,39.703125,0.0008988065567,39.703125,0.002856162925,39.703125,0.001501132291,
13.59074617,0.165908069,39.78515625,0.001572453415,39.78515625,0.002797970557,39.78515625,0.00213323731,
13.61876833,0.1646940537,39.8671875,0.002362172431,39.8671875,0.002687607684,39.8671875,0.002973471307,
13.64679049,0.1634844165,39.94921875,0.003087057323,39.94921875,0.002541182657,39.94921875,0.003781243501,
13.67481264,0.1622792034,40.03125,0.003682727989,40.03125,0.002382888162,40.03125,0.004457483853,
13.7028348,0.1610784626,40.11328125,0.004111272736,40.11328125,0.0022435262,40.11328125,0.004948197905,
13.73085696,0.1598822442,40.1953125,0.004348457772,40.1953125,0.002155375062,40.1953125,0.005220929739,
13.75887911,0.1586906008,40.27734375,0.004381506306,40.27734375,0.00214186174,40.27734375,0.005259061959,
13.78690127,0.1575035876,40.359375,0.00420875713,40.359375,0.002206496767,40.359375,0.005060409301,
13.81492343,0.1563212627,40.44140625,0.003839630152,40.44140625,0.002330953142,40.44140625,0.004637059893,
13.84294558,0.1551436878,40.5234375,0.003294753658,40.5234375,0.002484381936,40.5234375,0.0040161626,
13.87096774,0.1539709279,40.60546875,0.002607142774,40.60546875,0.002634864952,40.60546875,0.003243441816,
13.8989899,0.1528030526,40.6875,0.001829158624,40.6875,0.002756127949,40.6875,0.002397579844,
13.92701206,0.1516401363,40.76953125,0.001077909566,40.76953125,0.002829820215,40.76953125,0.00165177318,
13.95503421,0.1504822592,40.8515625,0.0008138597992,40.8515625,0.002845812869,40.8515625,0.001427071415,
13.98305637,0.1493295079,40.93359375,0.00139314798,40.93359375,0.002802034278,40.93359375,0.001950044385,
14.01107853,0.1481819774,41.015625,0.002179432517,41.015625,0.002704395238,41.015625,0.002772185109,
14.03910068,0.1470397718,41.09765625,0.002923830096,41.09765625,0.002566885802,41.09765625,0.003596684865,
14.06712284,0.1459030072,41.1796875,0.003550665092,41.1796875,0.002411580764,41.1796875,0.004306580452,
14.095145,0.1447718144,41.26171875,0.004018179004,41.26171875,0.002267631348,41.26171875,0.004841361691,
14.12316716,0.1436463429,41.34375,0.004299436258,41.34375,0.002167226489,41.34375,0.005164624052,
14.15118931,0.1425267668,41.42578125,0.004379107662,41.42578125,0.002136513687,41.42578125,0.005256387362,
14.17921147,0.1414132945,41.5078125,0.004252958172,41.5078125,0.002184120214,41.5078125,0.005111196822,
14.20723363,0.1403061829,41.58984375,0.003927800401,41.58984375,0.002296517227,41.58984375,0.004737794532,
14.23525578,0.1392057637,41.671875,0.003421568117,41.671875,0.002445109619,41.671875,0.004159649161,
14.26327794,0.1381124952,41.75390625,0.002764092922,41.75390625,0.002597831442,41.75390625,0.003417531859,
14.2913001,0.1370270857,41.8359375,0.002001809024,41.8359375,0.002727026082,41.8359375,0.002579976343,
14.31932225,0.1359477812,41.91796875,0.001226890674,41.91796875,0.002812546806,41.91796875,0.001787958674,
14.34734441,0.1348884755, , , , , , ,
14.37536657,0.1338328638, , , , , , ,
14.40338873,0.1327809752, , , , , , ,
14.43141088,0.1317328392, , , , , , ,
14.45943304,0.130688486, , , , , , ,
14.4874552,0.1296479468, , , , , , ,
14.51547735,0.1286112532, , , , , , ,
14.54349951,0.127578438, , , , , , ,
14.57152167,0.1265495346, , , , , , ,
14.59954383,0.1255245776, , , , , , ,
14.62756598,0.1245036023, , , , , , ,
14.65558814,0.1234866452, , , , , , ,
14.6836103,0.1224737439, , , , , , ,
14.71163245,0.1214649372, , , , , , ,
14.73965461,0.120460265, , , , , , ,
14.76767677,0.1194597689, , , , , , ,
14.79569892,0.1184634915, , , , , , ,
14.82372108,0.1174714774, , , , , , ,
14.85174324,0.1164837725, , , , , , ,
14.8797654,0.1155004248, , , , , , ,
14.90778755,0.1145214842, , , , , , ,
14.93580971,0.1135470027, , , , , , ,
14.96383187,0.1125770346, , , , , , ,
14.99185402,0.111611637, , , , , , ,
15.01987618,0.1106508696, , , , , , ,
15.04789834,0.1096947953, , , , , , ,
15.0759205,0.1087434806, , , , , , ,
15.10394265,0.1077969957, , , , , , ,
15.13196481,0.1068554153, , , , , , ,
15.15998697,0.1059188191, , , , , , ,
15.18800912,0.1049872922, , , , , , ,
15.21603128,0.1040609266, , , , , , ,
15.24405344,0.1031398213, , , , , , ,
15.27207559,0.1022240844, , , , , , ,
15.30009775,0.1013138343, , , , , , ,
15.32811991,0.1004092019, , , , , , ,
15.35614207,0.0995103333, , , , , , ,
15.38416422,0.09861739342, , , , , , ,
15.41218638,0.09773057111, , , , , , ,
15.44020854,0.09685008634, , , , , , ,
15.46823069,0.09597620094, , , , , , ,
15.49625285,0.09510923548, , , , , , ,
15.52427501,0.09424959766, , , , , , ,
15.55229717,0.093397835, , , , , , ,
15.58031932,0.09255474824, , , , , , ,
15.60834148,0.09172170571, , , , , , ,
15.63636364,0.09090249691, , , , , , ,
15.66438579,0.090099386, , , , , , ,
15.69240795,0.08929938937, , , , , , ,
15.72043011,0.0885025306, , , , , , ,
15.74845226,0.08770883378, , , , , , ,
15.77647442,0.08691832354, , , , , , ,
15.80449658,0.08613102502, , , , , , ,
