M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.95;0.003199;0.0028190000000000003;0.0021879;0.0015687000000000001;0.0010113
0.96;0.0032340000000000003;0.0026030000000000003;0.0019899;0.0014295;0.0009933
0.97;0.003;0.0023823;0.0018021;0.0012833999999999999;0.0009414
0.98;0.002848;0.0021987;0.0016181999999999998;0.0011214;0.0008093999999999999
0.99;0.002562;0.0020175;0.0014649;0.0010383;0.0007038
1.0;0.0024636;0.0018549;0.0013194;0.0009342;0.0005853
1.0099999999999998;0.0022091999999999997;0.0016743000000000003;0.0011886000000000002;0.0008418000000000001;0.0005796999999999999
1.02;0.0020870999999999997;0.001524;0.0010659;0.0007532;0.0005057
1.0299999999999998;0.0018183;0.0013548;0.0009771;0.000652;0.0004484
1.04;0.0017106000000000003;0.0012408;0.0008823;0.0006041999999999999;0.0004336
1.0499999999999998;0.0015774;0.0011055;0.0007701;0.0005552;0.000396
1.06;0.0014592000000000001;0.0010044000000000001;0.000697;0.0004873;0.0003571
1.0699999999999998;0.0012702;0.0009021000000000001;0.0006244;0.000449;0.00033810000000000003
1.08;0.0011922;0.0008199;0.0005737;0.00040730000000000003;0.0002761
1.0899999999999999;0.0010272;0.0007644;0.0005177000000000001;0.0003842;0.0002877
1.0999999999999999;0.0009537;0.0006871000000000001;0.0004732;0.00034250000000000003;0.000262
1.1099999999999999;0.0009243000000000001;0.0006102;0.00043040000000000005;0.0003264;0.00024027000000000003
1.1199999999999999;0.0007662;0.0005628;0.000405;0.0002986;0.00021369000000000002
1.13;0.0006979;0.0004961000000000001;0.0003595;0.00027810000000000004;0.0002283
1.14;0.0006584000000000001;0.0004571;0.0003482;0.0002745;0.00014811000000000002
1.15;0.0005408;0.00043129999999999997;0.0003121;0.00024042000000000003;0.00020406
1.16;0.0005926;0.0003889;0.00029130000000000003;0.00022878000000000002;0.00019254
1.17;0.0005005;0.00034700000000000003;0.00026508;0.00020613;0.00019053
1.18;0.00043470000000000005;0.0003396;0.00027360000000000004;0.00020082;9.867e-05
1.19;0.00040360000000000005;0.0003037;0.00021680999999999998;0.00020679000000000002;0.00015423
1.1999999999999997;0.0003606;0.0002764;0.00021216;0.00019209;0.00014682
1.21;0.0003482;0.00025338000000000004;0.00020523;0.00015339;0.00016107
1.2199999999999998;0.0003212;0.0002472;0.00017250000000000002;0.00014925000000000002;0.00013095
1.23;0.00032250000000000003;0.00020664000000000001;0.00017796;0.00014082000000000002;0.00016845
1.2399999999999998;0.000271;0.00021162;0.000174;0.00015342;0.00012564
1.25;0.00026480000000000004;0.00020214000000000004;0.00017199;0.0001398;0.00013146
1.2599999999999998;0.00022494;0.00019197000000000002;0.00015699;0.00013845;0.00011793
1.27;0.00021789000000000002;0.00017781;0.00014928;0.00012972000000000003;0.00011097000000000002
1.2799999999999998;0.00019395;0.00016638000000000002;0.00014877;0.00013068;8.286e-05
1.29;0.00019236;0.00013866;0.00015168;0.00012684;0.00011268
1.2999999999999998;0.00018162;0.00016164;0.00014589;0.00010239;0.00021849000000000003
1.3099999999999998;0.00016623;0.0001521;0.00013269;0.00011529;0.00010245
1.3199999999999998;0.00015030000000000002;0.00013116;0.00012891;0.00011718;0.00010752000000000001
1.3299999999999998;0.00015888;0.00012447;0.00011838;9.570000000000001e-05;9.498000000000002e-05
1.3399999999999999;0.00014625;0.00012012000000000001;0.00011085;0.00010488;0.00014475
1.3499999999999999;0.00012644999999999998;0.00010656000000000001;0.00011019000000000001;0.00011055000000000002;7.520999999999999e-05
1.3599999999999999;0.00013874999999999998;0.00011958;0.00012198;0.00011796;9.024e-05
1.3699999999999999;0.00011616;0.00013254;0.00011292;0.00010476;0.00011232
1.38;0.00012867;0.00010386;0.00012006000000000001;0.00010085999999999999;5.8710000000000005e-05
1.39;0.00012516;0.00011895;9.255e-05;0.00010311000000000001;7.174e-05
1.4;0.00011967000000000001;0.00012132000000000001;9.42e-05;0.00010764;6.436e-05
