M1\M2;TC = 0.03 s;SEN Auto;3;4
0.030000000000000027;0.05499;0.056380000000000006;0.05618000000000001;0.0551
0.040000000000000036;0.05375;0.055689999999999996;0.055560000000000005;0.05404
0.050000000000000044;0.05188000000000001;0.0546;0.05465;0.0527
0.06;0.04959;0.05285;0.05316;0.05102
0.07;0.04642;0.04997000000000001;0.05059;0.048440000000000004
0.08000000000000002;0.04191;0.04541;0.04644;0.04493
0.09000000000000002;0.036160000000000005;0.03896;0.04025;0.039760000000000004
0.10000000000000003;0.029790000000000004;0.031330000000000004;0.032490000000000005;0.03341
0.11000000000000004;0.023171999999999998;0.023244;0.024513;0.02653
0.12;0.017667000000000002;0.016482;0.01692;0.019911
0.13;0.013497;0.011478;0.011784000000000001;0.014697
0.14;0.010461;0.008259;0.008394;0.011019
0.15000000000000002;0.008517;0.0065320000000000005;0.006492;0.008793
0.16000000000000003;0.007103;0.005508;0.005453;0.007334
0.17000000000000004;0.0060420000000000005;0.004812;0.0048259999999999996;0.006217
0.18;0.005215;0.004281;0.0042840000000000005;0.0052710000000000005
0.19;0.0045590000000000006;0.003826;0.0037890000000000003;0.004503
0.2;0.004058;0.00346;0.0033950000000000004;0.0038910000000000004
0.21000000000000002;0.003686;0.003134;0.003047;0.003454
0.22000000000000003;0.003314;0.002883;0.002804;0.003093
0.23000000000000004;0.003039;0.002682;0.0025859999999999998;0.002796
0.24000000000000005;0.0028060000000000003;0.0024735;0.0023829;0.002545
0.25000000000000006;0.002577;0.0023274000000000003;0.0022296;0.0023298000000000004
0.26000000000000006;0.0024083999999999998;0.0021675;0.0020712;0.0021726
0.2700000000000001;0.0022122;0.0020196000000000003;0.0019479;0.0020169
0.27999999999999997;0.0020870999999999997;0.0019199999999999998;0.0018437999999999998;0.0019038
0.29;0.0019524000000000002;0.0017795999999999999;0.0017327999999999998;0.0018057
0.3;0.0018309;0.0016866;0.0016413;0.0016977000000000001
0.31;0.0017613;0.0016080000000000003;0.0015426;0.00162
0.32;0.0016617000000000001;0.0015063000000000001;0.001464;0.0015732
0.33;0.0015351000000000002;0.0014253;0.0013911;0.0014493
0.34;0.0014376;0.0013749;0.0013167;0.0013881
0.35000000000000003;0.0013509;0.0012855;0.0012639;0.001341
0.36000000000000004;0.0013200000000000002;0.0012468;0.0011823;0.0012948
0.37000000000000005;0.0012624000000000001;0.0011511000000000002;0.001146;0.0012048
0.38000000000000006;0.0012111000000000001;0.0010956;0.0010761000000000002;0.0011712
0.39000000000000007;0.0011292;0.0010785;0.0010689;0.0011124000000000002
0.4000000000000001;0.0010902000000000002;0.0010287;0.0009918000000000001;0.0010503
0.41;0.0010569000000000002;0.0010215;0.0009597;0.0010344
0.42;0.0010107;0.0009489;0.0009435;0.0009585
0.43;0.0009792;0.0009261000000000001;0.0009176999999999999;0.0009444000000000001
0.44;0.0009471;0.0009006;0.0008880000000000001;0.0009228
0.45;0.0009144;0.0008897999999999999;0.0008561999999999999;0.0008961
0.46;0.0008922000000000001;0.0008439;0.0008718;0.0008766
0.47000000000000003;0.0008541;0.0008364000000000001;0.0008336999999999999;0.0008481
0.48000000000000004;0.0008457000000000001;0.0008079000000000001;0.0008382;0.000819
0.49000000000000005;0.0007926;0.0007767000000000001;0.0008138999999999999;0.0008145
0.5;0.0008088000000000001;0.0008223000000000001;0.000792;0.0007842000000000001
